[2501.0, 2500.266666666667, 2499.4333333333334, 2498.8166666666666, 2498.3333333333335, 2497.5, 2496.7166666666667, 2496.016666666667, 2495.3333333333335, 2494.516666666667, 2493.8, 2492.9, 2492.4, 2491.7166666666667, 2491.0333333333333, 2490.1833333333334, 2489.4333333333334, 2488.75, 2487.85, 2487.3333333333335, 2486.766666666667, 2485.9333333333334, 2484.883333333333, 2483.883333333333, 2482.9, 2481.883333333333, 2480.883333333333, 2479.8, 2479.1666666666665, 2478.3166666666666, 2477.616666666667, 2476.8166666666666, 2476.0666666666666, 2475.2166666666667, 2474.65, 2473.8, 2472.8166666666666, 2471.883333333333, 2471.0, 2470.1833333333334, 2469.4333333333334, 2468.75, 2467.6666666666665, 2466.75, 2466.0333333333333, 2465.3166666666666, 2464.4333333333334, 2463.15, 2462.016666666667, 2460.8333333333335, 2460.233333333333, 2459.483333333333, 2458.55, 2457.7833333333333, 2457.233333333333, 2456.2833333333333, 2455.7166666666667, 2454.733333333333, 2453.8333333333335, 2453.0833333333335, 2452.1666666666665, 2451.383333333333, 2450.65, 2449.7833333333333, 2448.6, 2447.5333333333333, 2446.6666666666665, 2445.85, 2444.9333333333334, 2444.233333333333, 2443.5, 2442.1666666666665, 2441.15, 2440.1666666666665, 2439.35, 2438.483333333333, 2437.4166666666665, 2436.75, 2435.883333333333, 2435.0333333333333, 2433.85, 2433.1, 2432.15, 2431.2166666666667, 2430.2, 2429.616666666667, 2428.7, 2427.6, 2426.5833333333335, 2425.866666666667, 2424.766666666667, 2423.6666666666665, 2423.0, 2422.0, 2421.0833333333335, 2419.9333333333334, 2419.2, 2418.233333333333, 2417.4666666666667, 2416.4, 2415.5666666666666, 2414.65, 2413.8, 2412.95, 2412.0666666666666, 2411.266666666667, 2410.3, 2409.5833333333335, 2408.5833333333335, 2407.5666666666666, 2406.6, 2405.65, 2404.55, 2403.5333333333333, 2402.233333333333, 2400.7833333333333, 2400.2166666666667, 2399.3166666666666, 2398.2, 2397.45, 2396.6, 2395.6666666666665, 2394.2166666666667, 2393.3333333333335, 2391.7, 2390.6, 2389.383333333333, 2387.8166666666666, 2386.7166666666667, 2386.0, 2385.133333333333, 2384.133333333333, 2383.0333333333333, 2381.7166666666667, 2380.35, 2379.4666666666667, 2378.766666666667, 2377.85, 2376.25, 2375.1666666666665, 2374.0833333333335, 2372.983333333333, 2371.483333333333, 2370.383333333333, 2369.45, 2368.4166666666665, 2367.383333333333, 2366.2166666666667, 2364.85, 2363.75, 2362.516666666667, 2361.3166666666666, 2360.233333333333, 2358.8333333333335, 2357.6833333333334, 2356.85, 2356.0666666666666, 2355.1666666666665, 2354.0666666666666, 2353.0333333333333, 2351.516666666667, 2350.45, 2349.0333333333333, 2347.9666666666667, 2346.75, 2345.383333333333, 2344.133333333333, 2343.15, 2341.883333333333, 2340.8166666666666, 2339.7166666666667, 2338.2833333333333, 2337.55, 2336.233333333333, 2335.3, 2333.9, 2333.0, 2331.85, 2330.8333333333335, 2329.95, 2329.05, 2327.9, 2326.266666666667, 2325.35, 2323.85, 2322.6833333333334, 2321.383333333333, 2320.483333333333, 2318.8333333333335, 2317.75, 2316.8, 2315.766666666667, 2314.233333333333, 2312.483333333333, 2311.0333333333333, 2309.866666666667, 2308.75, 2307.4, 2306.35, 2304.983333333333, 2303.866666666667, 2302.633333333333, 2301.0833333333335, 2299.866666666667, 2298.616666666667, 2296.883333333333, 2295.8, 2294.7166666666667, 2293.15, 2291.45, 2290.1833333333334, 2288.8, 2287.35, 2285.733333333333, 2284.65, 2283.15, 2282.0833333333335, 2280.85, 2279.9333333333334, 2278.5833333333335, 2277.65, 2276.7166666666667, 2275.4166666666665, 2273.9166666666665, 2272.75, 2271.116666666667, 2269.633333333333, 2268.0666666666666, 2266.7833333333333, 2265.483333333333, 2263.95, 2262.483333333333, 2261.266666666667, 2259.883333333333, 2258.4666666666667, 2257.116666666667, 2255.6833333333334, 2253.9166666666665, 2253.0, 2251.2833333333333, 2249.733333333333, 2248.45, 2246.883333333333, 2245.4333333333334, 2243.9666666666667, 2242.55, 2241.366666666667, 2239.9666666666667, 2238.9, 2237.6666666666665, 2236.2166666666667, 2234.483333333333, 2233.25, 2231.8166666666666, 2230.6, 2228.866666666667, 2226.866666666667, 2225.8, 2223.9, 2222.3333333333335, 2220.766666666667, 2219.2833333333333, 2217.766666666667, 2216.233333333333, 2214.7833333333333, 2213.25, 2211.866666666667, 2210.25, 2208.8, 2207.7166666666667, 2206.116666666667, 2204.5833333333335, 2203.383333333333, 2201.7166666666667, 2200.3333333333335, 2198.9166666666665, 2197.35, 2196.2166666666667, 2194.4666666666667, 2193.016666666667, 2191.1833333333334, 2189.9166666666665, 2188.383333333333, 2186.866666666667, 2185.2, 2184.1666666666665, 2182.866666666667, 2181.266666666667, 2179.9666666666667, 2178.0666666666666, 2176.5666666666666, 2174.883333333333, 2173.1666666666665, 2171.883333333333, 2169.883333333333, 2168.016666666667, 2166.25, 2164.6833333333334, 2163.133333333333, 2161.866666666667, 2160.2, 2158.233333333333, 2156.266666666667, 2154.4333333333334, 2152.6, 2150.733333333333, 2149.266666666667, 2147.9, 2146.1833333333334, 2144.85, 2143.3333333333335, 2141.95, 2140.366666666667, 2139.0333333333333, 2137.25, 2135.516666666667, 2133.516666666667, 2132.233333333333, 2130.5333333333333, 2128.633333333333, 2127.0666666666666, 2125.2833333333333, 2123.8333333333335, 2121.4333333333334, 2119.9666666666667, 2118.5666666666666, 2116.9333333333334, 2115.75, 2113.3166666666666, 2111.9666666666667, 2109.983333333333, 2108.266666666667, 2106.8166666666666, 2105.2166666666667, 2103.3, 2101.5, 2099.55, 2097.7833333333333, 2095.65, 2094.516666666667, 2092.766666666667, 2091.1, 2089.1666666666665, 2087.4166666666665, 2085.8333333333335, 2084.1, 2082.35, 2080.483333333333, 2079.016666666667, 2077.4, 2074.9666666666667, 2073.3166666666666, 2071.7833333333333, 2070.2833333333333, 2068.616666666667, 2066.9666666666667, 2065.0833333333335, 2062.8333333333335, 2060.616666666667, 2058.616666666667, 2056.4333333333334, 2054.866666666667, 2052.983333333333, 2050.9666666666667, 2049.25, 2047.6333333333334, 2046.3666666666666, 2044.6, 2043.1833333333334, 2041.3, 2039.2, 2037.4, 2035.55, 2033.7166666666667, 2031.9, 2030.0666666666666, 2028.1166666666666, 2025.3333333333333, 2023.0666666666666, 2021.1666666666667, 2019.0166666666667, 2016.6666666666667, 2014.5833333333333, 2012.6, 2010.7, 2009.0666666666666, 2006.6833333333334, 2004.7166666666667, 2002.3666666666666, 1999.9, 1997.6166666666666, 1995.6333333333334, 1993.5666666666666, 1991.8666666666666, 1990.0, 1987.8666666666666, 1985.9833333333333, 1983.6166666666666, 1981.8166666666666, 1979.6666666666667, 1977.6833333333334, 1975.9333333333334, 1973.4666666666667, 1971.2666666666667, 1969.8, 1967.2333333333333, 1965.25, 1962.9333333333334, 1961.2833333333333, 1959.4666666666667, 1957.7, 1955.6166666666666, 1952.3666666666666, 1949.8333333333333, 1947.6333333333334, 1945.5, 1943.2833333333333, 1941.1, 1939.1166666666666, 1937.6166666666666, 1935.4166666666667, 1933.2333333333333, 1931.2333333333333, 1929.4333333333334, 1927.3, 1925.2833333333333, 1923.2, 1921.1666666666667, 1919.5, 1916.75, 1914.3, 1911.55, 1909.75, 1907.7833333333333, 1905.8333333333333, 1903.3333333333333, 1901.5, 1898.6666666666667, 1896.5166666666667, 1893.95, 1891.8166666666666, 1889.35, 1886.7666666666667, 1884.5666666666666, 1882.35, 1879.5666666666666, 1877.05, 1874.3833333333334, 1871.5666666666666, 1869.3166666666666, 1866.9, 1864.4833333333333, 1862.4333333333334, 1860.3333333333333, 1858.2333333333333, 1855.8166666666666, 1853.2833333333333, 1851.0666666666666, 1848.9166666666667, 1846.5833333333333, 1844.0166666666667, 1841.8333333333333, 1839.55, 1836.9666666666667, 1834.1833333333334, 1831.4166666666667, 1828.3166666666666, 1825.8333333333333, 1824.0833333333333, 1821.75, 1819.0666666666666, 1816.1, 1813.6666666666667, 1810.8666666666666, 1808.6833333333334, 1806.6833333333334, 1803.9333333333334, 1801.5, 1799.1, 1796.35, 1793.6333333333334, 1791.0, 1788.5666666666666, 1785.4666666666667, 1782.5, 1780.2833333333333, 1777.9833333333333, 1775.45, 1772.6666666666667, 1769.5666666666666, 1767.0666666666666, 1763.8333333333333, 1760.8, 1758.2666666666667, 1755.2833333333333, 1752.6166666666666, 1749.9333333333334, 1746.6833333333334, 1744.2833333333333, 1741.7666666666667, 1739.2333333333333, 1736.45, 1733.95, 1731.3833333333334, 1729.0333333333333, 1725.75, 1722.2833333333333, 1719.5166666666667, 1715.9, 1713.25, 1710.6166666666666, 1708.1333333333334, 1704.75, 1701.6666666666667, 1698.7833333333333, 1695.65, 1692.45, 1689.55, 1687.0833333333333, 1684.3666666666666, 1681.4333333333334, 1678.2833333333333, 1675.4, 1672.4333333333334, 1670.2833333333333, 1667.7, 1664.5833333333333, 1661.65, 1659.15, 1656.85, 1653.7166666666667, 1651.1, 1648.1833333333334, 1645.1333333333334, 1642.4666666666667, 1639.95, 1637.1, 1634.1166666666666, 1631.1833333333334, 1628.0833333333333, 1625.7, 1622.5, 1619.7833333333333, 1617.4833333333333, 1614.2, 1611.65, 1608.4666666666667, 1604.65, 1601.25, 1598.3833333333334, 1595.5833333333333, 1591.85, 1588.05, 1585.0166666666667, 1581.2666666666667, 1578.4166666666667, 1575.25, 1571.8, 1569.15, 1565.7833333333333, 1562.0666666666666, 1558.6833333333334, 1556.1666666666667, 1553.2166666666667, 1550.0833333333333, 1547.25, 1543.9666666666667, 1540.2833333333333, 1537.0833333333333, 1534.1, 1530.3333333333333, 1526.4833333333333, 1523.6833333333334, 1519.3666666666666, 1516.0333333333333, 1512.65, 1509.6166666666666, 1505.8166666666666, 1502.0833333333333, 1498.7833333333333, 1494.2666666666667, 1491.0, 1488.2333333333333, 1484.0666666666666, 1480.4166666666667, 1476.9666666666667, 1473.6833333333334, 1470.6666666666667, 1467.0333333333333, 1463.4, 1460.6833333333334, 1456.9333333333334, 1453.7666666666667, 1449.6833333333334, 1445.9166666666667, 1442.4666666666667, 1438.75, 1435.5, 1431.7, 1428.2666666666667, 1424.8833333333334, 1421.25, 1417.4166666666667, 1413.05, 1408.7833333333333, 1404.3833333333334, 1400.8166666666666, 1397.15, 1393.3333333333333, 1389.4, 1385.9, 1382.2166666666667, 1377.95, 1373.8333333333333, 1369.7333333333333, 1365.35, 1361.4666666666667, 1357.4833333333333, 1353.9333333333334, 1349.45, 1345.15, 1340.9833333333333, 1337.0166666666667, 1332.4166666666667, 1328.2, 1324.6666666666667, 1320.25, 1316.25, 1312.0166666666667, 1307.7166666666667, 1304.4166666666667, 1300.7833333333333, 1296.5833333333333, 1291.9333333333334, 1288.6666666666667, 1283.9333333333334, 1279.5833333333333, 1275.1, 1270.8833333333334, 1266.9833333333333, 1262.0666666666666, 1258.15, 1253.95, 1250.2833333333333, 1246.2333333333333, 1242.0333333333333, 1237.0333333333333, 1233.4666666666667, 1228.95, 1224.5666666666666, 1219.4833333333333, 1215.35, 1210.8333333333333, 1206.9333333333334, 1202.2666666666667, 1197.6833333333334, 1193.4833333333333, 1189.0166666666667, 1184.95, 1180.3, 1175.6, 1170.45, 1165.6833333333334, 1161.9, 1156.7166666666667, 1152.4833333333333, 1147.6666666666667, 1142.2333333333333, 1137.8666666666666, 1133.55, 1128.85, 1123.8833333333334, 1118.2, 1112.9166666666667, 1109.0666666666666, 1104.6166666666666, 1100.1166666666666, 1096.1333333333334, 1091.1, 1085.95, 1082.25, 1077.1, 1072.3833333333334, 1066.7333333333333, 1062.5, 1056.5833333333333, 1053.2, 1047.8, 1042.7333333333333, 1036.9, 1031.7, 1027.3666666666666, 1022.35, 1017.2666666666667, 1012.65, 1008.0666666666667, 1002.8666666666667, 996.7333333333333, 991.1833333333333, 986.3, 981.9333333333333, 976.4333333333333, 971.45, 965.0833333333334, 958.7333333333333, 952.6, 946.85, 941.5833333333334, 937.1666666666666, 930.8833333333333, 926.35, 920.15, 914.5833333333334, 910.5, 904.8833333333333, 899.5666666666667, 894.7333333333333, 889.5333333333333, 884.9, 879.1166666666667, 873.1, 866.3166666666667, 859.5, 853.1833333333333, 847.4333333333333, 841.6333333333333, 833.9666666666667, 827.9166666666666, 821.5833333333334, 815.1833333333333, 810.5666666666667, 805.85, 799.85, 793.9833333333333, 787.9666666666667, 781.3333333333334, 775.3666666666667, 768.8833333333333, 763.1833333333333, 757.0666666666667, 750.2, 744.1, 737.2, 730.8166666666667, 724.75, 716.35, 709.3, 702.2666666666667, 695.6333333333333, 688.75, 681.9, 675.4833333333333, 669.2, 661.4, 654.0833333333334, 648.2, 641.0166666666667, 635.3166666666667, 629.1333333333333, 621.95, 614.7, 608.6666666666666, 603.45, 596.5833333333334, 590.1166666666667, 583.25, 576.1333333333333, 568.7, 562.7333333333333, 555.9, 549.35, 542.4666666666667, 535.3166666666667, 529.5333333333333, 523.7833333333333, 518.7666666666667, 511.56666666666666, 505.68333333333334, 499.1333333333333, 491.1, 482.81666666666666, 476.9, 470.5833333333333, 464.21666666666664, 455.65, 448.28333333333336, 440.1166666666667, 431.8833333333333, 423.6333333333333, 416.8833333333333, 409.1, 400.01666666666665, 392.3333333333333, 383.28333333333336, 377.0833333333333, 368.9166666666667, 361.03333333333336, 353.6333333333333, 344.68333333333334, 337.1333333333333, 329.18333333333334, 319.03333333333336, 311.31666666666666, 301.5833333333333, 292.0, 284.81666666666666, 276.56666666666666, 268.98333333333335, 259.8333333333333, 251.7, 243.53333333333333, 236.03333333333333, 227.65, 218.26666666666668, 211.01666666666668, 201.83333333333334, 193.38333333333333, 185.46666666666667, 178.33333333333334, 168.96666666666667, 159.28333333333333, 149.95, 141.96666666666667, 133.28333333333333, 123.21666666666667, 113.56666666666666, 105.73333333333333, 97.08333333333333, 86.85, 79.86666666666666, 71.33333333333333, 62.266666666666666, 55.31666666666667, 47.583333333333336, 40.61666666666667, 33.38333333333333, 22.6, 10.816666666666666, 0.0]
Robustness = 0.6933831076230611
SIM 0 / 2501000 = 0.0% (1000 steps with 0 failures)
SIM 3529 / 2501000 = 0.14110355857656937% (1000 steps with 5 failures)
SIM 6959 / 2501000 = 0.27824870051979206% (1000 steps with 10 failures)
SIM 10448 / 2501000 = 0.4177528988404638% (1000 steps with 15 failures)
SIM 14416 / 2501000 = 0.5764094362255098% (1000 steps with 20 failures)
SIM 17890 / 2501000 = 0.7153138744502199% (1000 steps with 25 failures)
SIM 21520 / 2501000 = 0.8604558176729308% (1000 steps with 30 failures)
SIM 25127 / 2501000 = 1.0046781287485007% (1000 steps with 35 failures)
SIM 29005 / 2501000 = 1.1597361055577768% (1000 steps with 40 failures)
SIM 32647 / 2501000 = 1.305357856857257% (1000 steps with 45 failures)
SIM 36896 / 2501000 = 1.475249900039984% (1000 steps with 50 failures)
SIM 40532 / 2501000 = 1.6206317473010796% (1000 steps with 55 failures)
SIM 44305 / 2501000 = 1.7714914034386247% (1000 steps with 60 failures)
SIM 48186 / 2501000 = 1.9266693322670931% (1000 steps with 65 failures)
SIM 52124 / 2501000 = 2.084126349460216% (1000 steps with 70 failures)
SIM 57056 / 2501000 = 2.2813274690123952% (1000 steps with 75 failures)
SIM 61119 / 2501000 = 2.443782487005198% (1000 steps with 80 failures)
SIM 191107 / 2501000 = 7.641223510595761% (1000 steps with 209 failures)
SIM 524423 / 2501000 = 20.968532586965214% (1000 steps with 419 failures)
ALIVE CLIENTS: 2501, DEAD: 0
ALIVE SERVERS: 808, DEAD: 30
   SERVER POPULATION : [6, 1, 2, 1, 1, 1, 1, 1, 1, 1, 8, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 4, 2, 1, 2, 3, 1, 1, 6, 1, 1, 1, 2, 3, 1, 1, 1, 1, 3, 2, 1, 1, 2, 18, 1, 1, 4, 1, 2, 1, 3, 1, 1, 1, 1, 1, 4, 1, 1, 2, 1, 1, 2, 1, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 9, 3, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 14, 11, 1, 3, 1, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 5, 1, 8, 1, 1, 2, 1, 3, 1, 1, 1, 1, 5, 1, 1, 9, 1, 1, 1, 1, 16, 1, 5, 1, 1, 5, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 5, 2, 1, 4, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 8, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 3, 9, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 3, 1, 1, 2, 3, 1, 1, 1, 2, 1, 3, 3, 1, 2, 1, 1, 1, 1, 1, 8, 1, 1, 6, 1, 2, 1, 1, 2, 1, 1, 6, 3, 1, 4, 1, 1, 6, 1, 1, 1, 17, 2, 2, 1, 6, 2, 2, 1, 2, 11, 1, 1, 1, 1, 1, 5, 2, 1, 1, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 1, 1, 10, 1, 1, 1, 2, 2, 23, 1, 4, 1, 1, 2, 1, 1, 2, 4, 2, 5, 1, 2, 4, 3, 2, 2, 1, 4, 5, 1, 10, 1, 1, 1, 1, 1, 1, 1, 2, 9, 1, 1, 3, 1, 1, 12, 1, 2, 3, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 4, 2]
   SERVER POPULATION : 838
  SERVER SHANNON DIV : 5.609239071709188
      SERVER VARIETY : 416
      SERVER BALANCE : 0.9301163681465583
    SERVER DISPARITY : 49719.750077696175
    SERVER DIVERSITY : 183671.67833694755

------------------------------------------------------------------------
BUILD SUCCESS
------------------------------------------------------------------------
Total time: 16:56.803s
Finished at: Sat Mar 19 07:23:40 CET 2016
Final Memory: 7M/228M
------------------------------------------------------------------------
